"","Name","year","Adm_Rate","Avg_Price_Pub","Avg_Price_Priv","Grad_Rate","Grad_White","Grad_Black","Grad_Asian","Grad_Hispanic","Grad_Aian","Grad_White_2010","Grad_Black_2010","Grad_Asian_2010","Grad_Hispanic_2010","Grad_Aian_2010","yeartreat","post"
"3639","University of Georgia",2000,NA,NA,NA,0.7319,0.7395,0.6892,0.6739,0.7123,0.4286,0.7395,0.6892,0.6739,0.7123,0.4286,NA,0
"3640","University of Georgia",2001,NA,NA,NA,0.7528,0.761,0.6866,0.736,0.7353,0.75,0.761,0.6866,0.736,0.7353,0.75,NA,0
"3641","University of Georgia",2002,0.7686,NA,NA,0.7697,0.7757,0.7586,0.723,0.7164,0.6,0.7757,0.7586,0.723,0.7164,0.6,NA,0
"3642","University of Georgia",2003,0.6523,NA,NA,0.7889,0.7972,0.6959,0.7393,0.8289,0.8333,0.7972,0.6959,0.7393,0.8289,0.8333,NA,0
"3643","University of Georgia",2004,0.7521,NA,NA,0.7976,0.808,0.7445,0.7527,0.7431,0.5,0.808,0.7445,0.7527,0.7431,0.5,NA,0
"3644","University of Georgia",2005,0.7521,NA,NA,0.808,0.8127,0.8073,0.7778,0.8732,0.8,0.8127,0.8073,0.7778,0.8732,0.8,NA,0
"3645","University of Georgia",2006,0.6178,NA,NA,0.8328,0.8404,0.7944,0.8204,0.7159,0.4444,NA,NA,NA,NA,NA,NA,0
"3646","University of Georgia",2007,0.6476,NA,NA,0.8251,0.8318,0.7793,0.8121,0.8361,0.8889,NA,NA,NA,NA,NA,NA,0
"3647","University of Georgia",2008,0.5786,NA,NA,0.8314,0.8383,0.7636,0.8424,0.8061,0.5,NA,NA,NA,NA,NA,NA,0
"3648","University of Georgia",2009,0.5478,NA,NA,0.8462,0.8513,0.8144,0.8587,0.8041,1,NA,NA,NA,NA,NA,NA,0
"3649","University of Georgia",2010,0.5561,10305,NA,0.8526,0.856,0.8686,0.8418,0.8075,0.8889,NA,NA,NA,NA,NA,NA,0
"3650","University of Georgia",2011,0.5376,8252,NA,0.8481,0.8577,0.7988,0.8349,0.8693,0.5,NA,NA,NA,NA,NA,NA,0
"3651","University of Georgia",2012,0.5927,8200,NA,0.8527,0.8616,0.8326,0.847,0.8385,1,NA,NA,NA,NA,NA,NA,0
"3652","University of Georgia",2013,0.6296,11725,NA,0.8574,0.8705,0.8125,0.835,0.8041,0.6667,NA,NA,NA,NA,NA,NA,0
"3653","University of Georgia",2014,0.5608,11990,NA,0.8712,0.8776,0.8624,0.8416,0.8596,0.6667,NA,NA,NA,NA,NA,NA,0
"3654","University of Hawaii at Manoa",1997,NA,NA,NA,0.5291,0.4167,0.5714,0.5464,0.5,0.5,0.4167,0.5714,0.5464,0.5,0.5,NA,0
"3655","University of Hawaii at Manoa",1998,NA,NA,NA,0.54,0.432,0.5833,0.5544,0.5455,0.4286,0.432,0.5833,0.5544,0.5455,0.4286,NA,0
"3656","University of Hawaii at Manoa",1999,NA,NA,NA,0.5591,0.4966,0.2308,0.5697,0.6364,0,0.4966,0.2308,0.5697,0.6364,0,NA,0
"3657","University of Hawaii at Manoa",2000,NA,NA,NA,0.5109,0.2811,0.4167,0.5576,0.3636,0,0.2811,0.4167,0.5576,0.3636,0,NA,0
"3658","University of Hawaii at Manoa",2001,NA,NA,NA,0.511,0.3946,0.25,0.551,0.2632,0.3333,0.3946,0.25,0.551,0.2632,0.3333,NA,0
"3659","University of Hawaii at Manoa",2002,0.7144,NA,NA,0.5477,0.4091,0.5,0.5971,0.35,0.5,0.4091,0.5,0.5971,0.35,0.5,NA,0
"3660","University of Hawaii at Manoa",2003,0.9916,NA,NA,0.5064,0.377,0.5,0.5583,0.2857,0,0.377,0.5,0.5583,0.2857,0,NA,0
"3661","University of Hawaii at Manoa",2004,0.7278,NA,NA,0.4819,0.378,0.25,0.5333,0.4286,0.7143,0.378,0.25,0.5333,0.4286,0.7143,NA,0
"3662","University of Hawaii at Manoa",2005,0.6682,NA,NA,0.5032,0.3581,0.5556,0.5806,0.4375,0.3,0.3581,0.5556,0.5806,0.4375,0.3,NA,0
"3663","University of Hawaii at Manoa",2006,0.6515,NA,NA,0.5497,0.3947,0.4667,0.6374,0.4,0.1667,NA,NA,NA,NA,NA,NA,0
"3664","University of Hawaii at Manoa",2007,0.6785,NA,NA,0.5569,0.4353,0.55,0.6556,0.4773,0.1667,NA,NA,NA,NA,NA,NA,0
"3665","University of Hawaii at Manoa",2008,0.6823,NA,NA,0.5651,0.3865,0.4444,0.686,0.4,0.5556,NA,NA,NA,NA,NA,NA,0
"3666","University of Hawaii at Manoa",2009,0.6894,NA,NA,0.5619,0.4431,0.2414,0.6695,0.439,0.3333,NA,NA,NA,NA,NA,NA,0
"3667","University of Hawaii at Manoa",2010,0.667,10327,NA,0.5712,0.4236,0.3333,0.6721,0.4638,0.3333,NA,NA,NA,NA,NA,NA,0
"3668","University of Hawaii at Manoa",2011,0.6722,9410,NA,0.5816,0.4155,0.3,0.7061,0.4065,0.3333,NA,NA,NA,NA,NA,NA,0
"3669","University of Hawaii at Manoa",2012,0.709,10624,NA,0.5995,0.4403,0.28,0.7264,0.5108,0.3333,NA,NA,NA,NA,NA,NA,0
"3670","University of Hawaii at Manoa",2013,0.7847,10839,NA,0.5865,0.4113,0.5,0.7366,0.4792,0.3333,NA,NA,NA,NA,NA,NA,0
"3671","University of Hawaii at Manoa",2014,0.8009,11102,NA,0.6051,0.4286,0.4063,0.762,0.5072,0,NA,NA,NA,NA,NA,NA,0
"3672","University of Iowa",1997,NA,NA,NA,0.6442,0.6547,0.6094,0.5417,0.4675,0.5833,0.6547,0.6094,0.5417,0.4675,0.5833,NA,0
"3673","University of Iowa",1998,NA,NA,NA,0.6452,0.6508,0.3803,0.6542,0.64,0.5294,0.6508,0.3803,0.6542,0.64,0.5294,NA,0
"3674","University of Iowa",1999,NA,NA,NA,0.6625,0.6706,0.4343,0.6696,0.5882,0.6471,0.6706,0.4343,0.6696,0.5882,0.6471,NA,0
"3675","University of Iowa",2000,NA,NA,NA,0.6606,0.6728,0.5055,0.5431,0.5349,0.4706,0.6728,0.5055,0.5431,0.5349,0.4706,NA,0
"3676","University of Iowa",2001,NA,NA,NA,0.6547,0.6659,0.4545,0.619,0.6024,0.3333,0.6659,0.4545,0.619,0.6024,0.3333,NA,0
"3677","University of Iowa",2002,0.8524,NA,NA,0.6585,0.674,0.4375,0.634,0.6,0.5,0.674,0.4375,0.634,0.6,0.5,NA,0
"3678","University of Iowa",2003,0.8439,NA,NA,0.6605,0.6685,0.4342,0.6667,0.5455,0.6364,0.6685,0.4342,0.6667,0.5455,0.6364,NA,0
"3679","University of Iowa",2004,0.8232,NA,NA,0.6851,0.6934,0.5,0.7123,0.5851,0.5714,0.6934,0.5,0.7123,0.5851,0.5714,NA,0
"3680","University of Iowa",2005,0.8321,NA,NA,0.6956,0.7033,0.5698,0.6556,0.6235,0.6087,0.7033,0.5698,0.6556,0.6235,0.6087,NA,0
"3681","University of Iowa",2006,0.84,NA,NA,0.7082,0.7183,0.5663,0.5865,0.5962,0.4615,NA,NA,NA,NA,NA,NA,0
"3682","University of Iowa",2007,0.8279,NA,NA,0.6981,0.704,0.4691,0.7262,0.6364,0.5417,NA,NA,NA,NA,NA,NA,0
"3683","University of Iowa",2008,0.8318,NA,NA,0.6962,0.7034,0.6075,0.7152,0.6693,0.7778,NA,NA,NA,NA,NA,NA,0
"3684","University of Iowa",2009,0.8232,NA,NA,0.7004,0.7059,0.4902,0.7153,0.6187,0.6667,NA,NA,NA,NA,NA,NA,0
"3685","University of Iowa",2010,0.8302,14339,NA,0.7208,0.7286,0.6136,0.6694,0.6649,0.7143,NA,NA,NA,NA,NA,NA,0
"3686","University of Iowa",2011,0.8382,14292,NA,0.7182,0.7265,0.5315,0.6716,0.6913,0.5556,NA,NA,NA,NA,NA,NA,0
"3687","University of Iowa",2012,0.7976,15308,NA,0.7354,0.7488,0.5862,0.7083,0.6634,0.2857,NA,NA,NA,NA,NA,NA,0
"3688","University of Iowa",2013,0.7844,16056,NA,0.7321,0.7467,0.5643,0.7355,0.701,0.1111,NA,NA,NA,NA,NA,NA,0
"3689","University of Iowa",2014,0.8023,16447,NA,0.7222,0.7364,0.5571,0.6853,0.6677,0.2857,NA,NA,NA,NA,NA,NA,0
"3690","University of Kansas",1997,NA,NA,NA,0.5668,0.5876,0.3937,0.4872,0.4512,0.5,0.5876,0.3937,0.4872,0.4512,0.5,NA,0
"3691","University of Kansas",1998,NA,NA,NA,0.5806,0.5967,0.4107,0.5678,0.4732,0.4,0.5967,0.4107,0.5678,0.4732,0.4,NA,0
"3692","University of Kansas",1999,NA,NA,NA,0.5744,0.5904,0.3913,0.5606,0.4111,0.4,0.5904,0.3913,0.5606,0.4111,0.4,NA,0
"3693","University of Kansas",2000,NA,NA,NA,0.5933,0.6074,0.3417,0.5556,0.6386,0.3939,0.6074,0.3417,0.5556,0.6386,0.3939,NA,0
"3694","University of Kansas",2001,NA,NA,NA,0.5902,0.6014,0.4151,0.6235,0.5426,0.4706,0.6014,0.4151,0.6235,0.5426,0.4706,NA,0
"3695","University of Kansas",2002,0.6912,NA,NA,0.5974,0.6006,0.4174,0.65,0.5575,0.6316,0.6006,0.4174,0.65,0.5575,0.6316,NA,0
"3696","University of Kansas",2003,0.6837,NA,NA,0.5973,0.6051,0.4462,0.5486,0.5308,0.6279,0.6051,0.4462,0.5486,0.5308,0.6279,NA,0
"3697","University of Kansas",2004,0.6746,NA,NA,0.6077,0.6245,0.3537,0.6264,0.5303,0.4595,0.6245,0.3537,0.6264,0.5303,0.4595,NA,0
"3698","University of Kansas",2005,0.6804,NA,NA,0.6105,0.6235,0.4918,0.6135,0.5541,0.5476,0.6235,0.4918,0.6135,0.5541,0.5476,NA,0
"3699","University of Kansas",2006,0.6922,NA,NA,0.6072,0.6233,0.3933,0.6319,0.5157,0.434,NA,NA,NA,NA,NA,NA,0
"3700","University of Kansas",2007,0.7413,NA,NA,0.6403,0.6544,0.4632,0.6806,0.5547,0.5192,NA,NA,NA,NA,NA,NA,0
"3701","University of Kansas",2008,0.7689,NA,NA,0.6162,0.6297,0.471,0.6183,0.4897,0.3871,NA,NA,NA,NA,NA,NA,0
"3702","University of Kansas",2009,0.9216,NA,NA,0.6,0.6101,0.4525,0.6374,0.5314,0.4167,NA,NA,NA,NA,NA,NA,0
"3703","University of Kansas",2010,0.9175,16748,NA,0.6133,0.6263,0.4743,0.6095,0.5422,0.6,NA,NA,NA,NA,NA,NA,0
"3704","University of Kansas",2011,0.9143,15380,NA,0.6343,0.6539,0.3566,0.5714,0.6211,0.6154,NA,NA,NA,NA,NA,NA,0
"3705","University of Kansas",2012,0.9252,15633,NA,0.6308,0.6588,0.4678,0.5802,0.5238,0.4737,NA,NA,NA,NA,NA,NA,0
"3706","University of Kansas",2013,0.9274,17216,NA,0.6478,0.6772,0.3862,0.6483,0.5115,0.8,NA,NA,NA,NA,NA,NA,0
"3707","University of Kansas",2014,0.9228,17690,NA,0.6651,0.6895,0.4697,0.7403,0.567,0.6429,NA,NA,NA,NA,NA,NA,0
"3708","University of Kentucky",1997,NA,NA,NA,0.5773,0.5908,0.4317,0.5957,0.4545,0.7,0.5908,0.4317,0.5957,0.4545,0.7,NA,0
"3709","University of Kentucky",1998,NA,NA,NA,0.6109,0.6221,0.4902,0.6944,0.6111,0.25,0.6221,0.4902,0.6944,0.6111,0.25,NA,0
"3710","University of Kentucky",1999,NA,NA,NA,0.5957,0.6019,0.4974,0.6863,0.5455,0.25,0.6019,0.4974,0.6863,0.5455,0.25,NA,0
"3711","University of Kentucky",2000,NA,NA,NA,0.5977,0.6082,0.4615,0.7429,0.5,0.3333,0.6082,0.4615,0.7429,0.5,0.3333,NA,0
"3712","University of Kentucky",2001,NA,NA,NA,0.5941,0.6068,0.4502,0.6275,0.3913,0.6667,0.6068,0.4502,0.6275,0.3913,0.6667,NA,0
"3713","University of Kentucky",2002,0.8056,NA,NA,0.6155,0.6273,0.5033,0.6122,0.5556,1,0.6273,0.5033,0.6122,0.5556,1,NA,0
"3714","University of Kentucky",2003,0.8183,NA,NA,0.5815,0.5898,0.4788,0.4833,0.4667,0,0.5898,0.4788,0.4833,0.4667,0,NA,0
"3715","University of Kentucky",2004,0.8165,NA,NA,0.6014,0.6102,0.4265,0.6863,0.5313,0.75,0.6102,0.4265,0.6863,0.5313,0.75,NA,0
"3716","University of Kentucky",2005,0.8073,NA,NA,0.5881,0.6065,0.387,0.5342,0.4063,0.6667,0.6065,0.387,0.5342,0.4063,0.6667,NA,0
"3717","University of Kentucky",2006,0.7877,NA,NA,0.5944,0.5999,0.4752,0.625,0.7059,0.3333,NA,NA,NA,NA,NA,NA,0
"3718","University of Kentucky",2007,0.7725,NA,NA,0.5911,0.5994,0.5035,0.6481,0.5263,0,NA,NA,NA,NA,NA,NA,0
"3719","University of Kentucky",2008,0.8054,NA,NA,0.6184,0.6341,0.435,0.5789,0.5,0.3846,NA,NA,NA,NA,NA,NA,0
"3720","University of Kentucky",2009,0.7696,NA,NA,0.6139,0.627,0.4303,0.6667,0.6308,0.5385,NA,NA,NA,NA,NA,NA,0
"3721","University of Kentucky",2010,0.7875,13036,NA,0.6275,0.6514,0.3918,0.8065,0.5882,0.2222,NA,NA,NA,NA,NA,NA,0
"3722","University of Kentucky",2011,0.7352,12471,NA,0.6396,0.6534,0.514,0.7983,0.6091,0.2,NA,NA,NA,NA,NA,NA,0
"3723","University of Kentucky",2012,0.6852,12765,NA,0.6505,0.6731,0.4826,0.7564,0.5982,0.6667,NA,NA,NA,NA,NA,NA,0
"3724","University of Kentucky",2013,0.6838,14335,NA,0.6616,0.6876,0.5098,0.7041,0.6325,0.1818,NA,NA,NA,NA,NA,NA,0
"3725","University of Kentucky",2014,0.6861,14333,NA,0.6649,0.6807,0.5226,0.7815,0.603,0.6667,NA,NA,NA,NA,NA,NA,0
"3726","University of Mary Washington",1997,NA,NA,NA,0.6968,0.716,0.4615,0.5333,0.625,1,0.716,0.4615,0.5333,0.625,1,NA,0
"3727","University of Mary Washington",1998,NA,NA,NA,0.7104,0.7155,0.625,0.7,0.6364,1,0.7155,0.625,0.7,0.6364,1,NA,0
"3728","University of Mary Washington",1999,NA,NA,NA,0.7426,0.7395,0.7742,0.75,0.8571,1,0.7395,0.7742,0.75,0.8571,1,NA,0
"3729","University of Mary Washington",2000,NA,NA,NA,0.7626,0.7795,0.7857,0.5833,0.4783,NA,0.7795,0.7857,0.5833,0.4783,NA,NA,0
"3730","University of Mary Washington",2001,NA,NA,NA,0.7709,0.7779,0.75,0.7955,0.5789,1,0.7779,0.75,0.7955,0.5789,1,NA,0
"3731","University of Mary Washington",2002,0.5548,NA,NA,0.7571,0.7668,0.44,0.7619,0.8148,1,0.7668,0.44,0.7619,0.8148,1,NA,0
"3732","University of Mary Washington",2003,0.5952,NA,NA,0.7749,0.7789,0.7429,0.6667,0.8846,1,0.7789,0.7429,0.6667,0.8846,1,NA,0
"3733","University of Mary Washington",2004,0.5984,NA,NA,0.752,0.7522,0.8333,0.7391,0.8421,1,0.7522,0.8333,0.7391,0.8421,1,NA,0
"3734","University of Mary Washington",2005,0.6365,NA,NA,0.7537,0.7548,0.8571,0.7021,0.76,1,0.7548,0.8571,0.7021,0.76,1,NA,0
"3735","University of Mary Washington",2006,0.6488,NA,NA,0.7058,0.7267,0.6842,0.6207,0.25,1,NA,NA,NA,NA,NA,NA,0
"3736","University of Mary Washington",2007,0.6996,NA,NA,0.7602,0.7593,0.72,0.7561,1,1,NA,NA,NA,NA,NA,NA,0
"3737","University of Mary Washington",2008,0.2308,NA,NA,0.7371,0.7583,0.5833,0.75,0.7568,0.75,NA,NA,NA,NA,NA,NA,0
"3738","University of Mary Washington",2009,0.7083,NA,NA,0.7288,0.7526,0.7143,0.7941,0.8182,0.2,NA,NA,NA,NA,NA,NA,0
"3739","University of Mary Washington",2010,0.7438,12051,NA,0.7027,0.6987,0.6714,0.6604,0.7222,0.5,NA,NA,NA,NA,NA,NA,0
"3740","University of Mary Washington",2011,0.7438,14388,NA,0.7158,0.7276,0.56,0.6809,0.6429,1,NA,NA,NA,NA,NA,NA,0
"3741","University of Mary Washington",2012,0.7568,14846,NA,0.7065,0.7174,0.6977,0.8,0.625,0.5,NA,NA,NA,NA,NA,NA,0
"3742","University of Mary Washington",2013,0.7683,18030,NA,0.6553,0.6848,0.5094,0.7,0.6377,0,NA,NA,NA,NA,NA,NA,0
"3743","University of Mary Washington",2014,0.8096,17896,NA,0.6462,0.6518,0.6346,0.6047,0.5574,0.5,NA,NA,NA,NA,NA,NA,0
"3744","University of Mississippi",1997,NA,NA,NA,0.5697,0.5833,0.4746,0.619,0.1667,0.3333,0.5833,0.4746,0.619,0.1667,0.3333,NA,0
"3745","University of Mississippi",1998,NA,NA,NA,0.5582,0.5662,0.485,0.5882,0.5714,0.7143,0.5662,0.485,0.5882,0.5714,0.7143,NA,0
"3746","University of Mississippi",1999,NA,NA,NA,0.544,0.5631,0.3829,0.6111,0.3846,0.4,0.5631,0.3829,0.6111,0.3846,0.4,NA,0
"3747","University of Mississippi",2000,NA,NA,NA,0.5619,0.581,0.4424,0.68,0.4444,0.4286,0.581,0.4424,0.68,0.4444,0.4286,NA,0
"3748","University of Mississippi",2001,NA,NA,NA,0.5553,0.5753,0.4274,0.4615,0.6667,0.6,0.5753,0.4274,0.4615,0.6667,0.6,NA,0
"3749","University of Mississippi",2002,0.6969,NA,NA,0.5329,0.5515,0.4199,0.6818,0.3333,0.25,0.5515,0.4199,0.6818,0.3333,0.25,NA,0
"3750","University of Mississippi",2003,0.6726,NA,NA,0.5565,0.5794,0.4286,0.4118,0.3333,0.4444,0.5794,0.4286,0.4118,0.3333,0.4444,NA,0
"3751","University of Mississippi",2004,0.6726,NA,NA,0.6045,0.6213,0.5142,0.4,0.5385,0.3333,0.6213,0.5142,0.4,0.5385,0.3333,NA,0
"3752","University of Mississippi",2005,0.8091,NA,NA,0.5872,0.6091,0.4097,0.6207,0.4074,0.625,0.6091,0.4097,0.6207,0.4074,0.625,NA,0
"3753","University of Mississippi",2006,0.8121,NA,NA,0.6039,0.6259,0.4364,0.5714,0.625,0.8,NA,NA,NA,NA,NA,NA,0
"3754","University of Mississippi",2007,0.7307,NA,NA,0.5835,0.6075,0.4793,0.375,0.56,0.6364,NA,NA,NA,NA,NA,NA,0
"3755","University of Mississippi",2008,0.8388,NA,NA,0.5797,0.5954,0.4844,0.6667,0.7188,0.5,NA,NA,NA,NA,NA,NA,0
"3756","University of Mississippi",2009,0.8344,NA,NA,0.6136,0.6414,0.4868,0.697,0.5,0.4545,NA,NA,NA,NA,NA,NA,0
"3757","University of Mississippi",2010,0.7957,12223,NA,0.6113,0.6397,0.4749,0.6429,0.5854,0.6364,NA,NA,NA,NA,NA,NA,0
"3758","University of Mississippi",2011,0.7772,12652,NA,0.598,0.6497,0.3977,0.62,0.5663,0.3636,NA,NA,NA,NA,NA,NA,0
"3759","University of Mississippi",2012,0.79,11537,NA,0.6007,0.6425,0.4245,0.7619,0.5487,0.4,NA,NA,NA,NA,NA,NA,0
"3760","University of Mississippi",2013,0.6105,12161,NA,0.6421,0.6843,0.4486,0.7447,0.5784,0.5714,NA,NA,NA,NA,NA,NA,0
"3761","University of Mississippi",2014,0.8054,13858,NA,0.6581,0.6981,0.4403,0.7755,0.6174,0.5556,NA,NA,NA,NA,NA,NA,0
"3762","University of North Carolina at Chapel Hill",1997,NA,NA,NA,0.8034,0.8243,0.7021,0.8176,0.7105,0.6087,0.8243,0.7021,0.8176,0.7105,0.6087,NA,0
"3763","University of North Carolina at Chapel Hill",1998,NA,NA,NA,0.8285,0.8545,0.7071,0.7802,0.7778,0.5926,0.8545,0.7071,0.7802,0.7778,0.5926,NA,0
"3764","University of North Carolina at Chapel Hill",1999,NA,NA,NA,0.814,0.833,0.7035,0.8117,0.8889,0.6923,0.833,0.7035,0.8117,0.8889,0.6923,NA,0
"3765","University of North Carolina at Chapel Hill",2000,NA,NA,NA,0.8377,0.8518,0.7604,0.85,0.8302,0.5926,0.8518,0.7604,0.85,0.8302,0.5926,NA,0
"3766","University of North Carolina at Chapel Hill",2001,NA,NA,NA,0.8385,0.8537,0.7537,0.8522,0.8421,0.7407,0.8537,0.7537,0.8522,0.8421,0.7407,NA,0
"3767","University of North Carolina at Chapel Hill",2002,0.3674,NA,NA,0.8256,0.8451,0.7582,0.7746,0.7978,0.7073,0.8451,0.7582,0.7746,0.7978,0.7073,NA,0
"3768","University of North Carolina at Chapel Hill",2003,0.3975,NA,NA,0.8567,0.876,0.7576,0.8617,0.875,0.7813,0.876,0.7576,0.8617,0.875,0.7813,NA,0
"3769","University of North Carolina at Chapel Hill",2004,0.3543,NA,NA,0.8488,0.8671,0.7306,0.87,0.825,0.8,0.8671,0.7306,0.87,0.825,0.8,NA,0
"3770","University of North Carolina at Chapel Hill",2005,0.3662,NA,NA,0.8811,0.8977,0.8065,0.8915,0.8145,0.7273,0.8977,0.8065,0.8915,0.8145,0.7273,NA,0
"3771","University of North Carolina at Chapel Hill",2006,0.3576,NA,NA,0.8898,0.9168,0.8087,0.9061,0.825,0.5789,NA,NA,NA,NA,NA,NA,0
"3772","University of North Carolina at Chapel Hill",2007,0.3658,NA,NA,0.8936,0.9105,0.8257,0.9135,0.8622,0.7188,NA,NA,NA,NA,NA,NA,0
"3773","University of North Carolina at Chapel Hill",2008,0.3415,NA,NA,0.9002,0.9087,0.8601,0.9167,0.8873,0.8286,NA,NA,NA,NA,NA,NA,0
"3774","University of North Carolina at Chapel Hill",2009,0.3484,NA,NA,0.9026,0.9171,0.8398,0.9346,0.8396,0.6774,NA,NA,NA,NA,NA,NA,0
"3775","University of North Carolina at Chapel Hill",2010,0.3396,9234,NA,0.9019,0.916,0.8484,0.9213,0.885,0.8,NA,NA,NA,NA,NA,NA,0
"3776","University of North Carolina at Chapel Hill",2011,0.3163,9549,NA,0.911,0.9244,0.8494,0.9424,0.88,0.7222,NA,NA,NA,NA,NA,NA,0
"3777","University of North Carolina at Chapel Hill",2012,0.3388,11551,NA,0.9087,0.9226,0.867,0.9012,0.8933,0.7083,NA,NA,NA,NA,NA,NA,0
"3778","University of North Carolina at Chapel Hill",2013,0.3297,12634,NA,0.8934,0.9036,0.8158,0.9231,0.9004,0.8261,NA,NA,NA,NA,NA,NA,0
"3779","University of North Carolina at Chapel Hill",2014,0.2759,13322,NA,0.9056,0.9132,0.8581,0.9284,0.8989,1,NA,NA,NA,NA,NA,NA,0
"3780","University of North Carolina Wilmington",1997,NA,NA,NA,0.6158,0.6182,0.6,0.6923,0.5882,0.4286,0.6182,0.6,0.6923,0.5882,0.4286,NA,0
"3781","University of North Carolina Wilmington",1998,NA,NA,NA,0.5919,0.5962,0.5181,0.6667,0.75,0.5833,0.5962,0.5181,0.6667,0.75,0.5833,NA,0
"3782","University of North Carolina Wilmington",1999,NA,NA,NA,0.6127,0.6273,0.4,0.5556,0.44,0.4615,0.6273,0.4,0.5556,0.44,0.4615,NA,0
"3783","University of North Carolina Wilmington",2000,NA,NA,NA,0.6349,0.6478,0.5303,0.4138,0.4444,0.5,0.6478,0.5303,0.4138,0.4444,0.5,NA,0
"3784","University of North Carolina Wilmington",2001,NA,NA,NA,0.6514,0.6608,0.6438,0.48,0.3913,0.5714,0.6608,0.6438,0.48,0.3913,0.5714,NA,0
"3785","University of North Carolina Wilmington",2002,0.6113,NA,NA,0.6485,0.6544,0.5571,0.7037,0.6875,0.5,0.6544,0.5571,0.7037,0.6875,0.5,NA,0
"3786","University of North Carolina Wilmington",2003,0.8005,NA,NA,0.6722,0.6837,0.5517,0.5238,0.5,0.8,0.6837,0.5517,0.5238,0.5,0.8,NA,0
"3787","University of North Carolina Wilmington",2004,0.5504,NA,NA,0.6865,0.6975,0.5977,0.5385,0.6897,0.7308,0.6975,0.5977,0.5385,0.6897,0.7308,NA,0
